license_id,brand_name,original_ingredient,normalized_ingredient,synonyms,drugbank_id,mapped
197800109,신화팔보환(팔미지황환),PREPARED REHMANNIA ROOT,PREPARED REHMANNIA ROOT,,,False
197800131,유한피라진아미드정250밀리그램 (피라진아미드),PYRAZINAMIDE,PYRAZINAMIDE,,DB00339,True
197800132,유한피라진아미드정500밀리그램(피라진아미드),PYRAZINAMIDE,PYRAZINAMIDE,,DB00339,True
197800134,타가메트주사(시메티딘),CIMETIDINE,CIMETIDINE,,DB00501,True
197800165,시그나틴정(시메티딘),CIMETIDINE,CIMETIDINE,,DB00501,True
197800210,아디팜정(히드록시진염산염),HYDROXYZINE HYDROCHLORIDE,HYDROXYZINE HYDROCHLORIDE,,DB00557,True
197800212,로파인캡슐(로페라미드염산염),LOPERAMIDE HYDROCHLORIDE,LOPERAMIDE HYDROCHLORIDE,,DB00836,True
197800242,일양노이시린에이정(규산알루민산마그네슘),MAGNESIUM ALUMINOSILICATE,MAGNESIUM ALUMINOSILICATE,,,False
197800288,라세탐주(피라세탐)(수출용),PIRACETAM,PIRACETAM,,DB09210,True
197800294,코스판주(부틸스코폴라민브롬화물)(수출용),SCOPOLAMINE BUTYLBROMIDE,SCOPOLAMINE BUTYLBROMIDE,,,False
197800303,부광메티마졸정5밀리그램,METHIMAZOLE,METHIMAZOLE,,DB00763,True
197800305,안티로이드정(프로필티오우라실),PROPYLTHIOURACIL,PROPYLTHIOURACIL,,DB00550,True
197800307,싸이메트정(시메티딘),CIMETIDINE,CIMETIDINE,,DB00501,True
197800308,프리마란정(메퀴타진),MEQUITAZINE,MEQUITAZINE,,DB01071,True
197800318,신텍스연령고본단,CUSCUTAE SEMEN,CUSCUTAE SEMEN,,,False
197800335,한신자감초탕엑스과립,LICORICE,LICORICE,,DB13751,True
197800337,한신계지가작약탕엑스과립,CINNAMOMI RAMULUS,CINNAMOMI RAMULUS,,,False
197800388,신일덱사메타손정,DEXAMETHASONE,DEXAMETHASONE,,DB01234,True
197800389,베노라민정(수출명:BENORAMINATab.BENORAMINTab.),BETAMETHASONE,BETAMETHASONE,,DB00443,True
197800390,티니다진정500밀리그램(티니다졸),TINIDAZOLE,TINIDAZOLE,,DB00911,True
197800391,메코민캡슐(메코발라민),MECOBALAMIN,MECOBALAMIN,,DB03614,True
197800432,"피에스지해동의료용산소
",OXYGEN,OXYGEN,,DB09140,True
197800466,리나치올캡슐375밀리그램(카르보시스테인)(수출명:HyundiolCapsule375Mg),CARBOCISTEINE,CARBOCISTEINE,,DB04339,True
197800467,프렉톤정(시클로실린산)(수출명:Heplex-40-tab)(수출용),CICLOXILIC ACID,CICLOXILIC ACID,,,False
197800542,엑스엘-완겔(플루오시노니드),FLUOCINONIDE,FLUOCINONIDE,,DB01047,True
197900011,한풍소청룡탕엑스과립,SOCHEONGRYONGTANG SOFT EXTRACT,SOCHEONGRYONGTANG SOFT EXTRACT,,,False
197900013,아코니발정(정제부자),PULVIS ACONITI TUBERIS PURIFICAUM,PULVIS ACONITI TUBERIS PURIFICAUM,,,False
197900017,귀비론과립(가미귀비탕엑스),GAMIGWIBITANG SOFT EXTRACT,GAMIGWIBITANG SOFT EXTRACT,,,False
197900034,한풍백호가인삼탕엑스과립,ANEMARRHENA RHIZOME,ANEMARRHENA RHIZOME,,,False
197900039,한풍용담사간탕엑스과립,ANGELICA GIGAS ROOT,ANGELICA GIGAS ROOT,,,False
197900041,프린제스과립(사물탕),SAMULTANG SOFT EXTRACT,SAMULTANG SOFT EXTRACT,,,False
197900042,치노과립(을자탕),ANGELICA GIGAS ROOT,ANGELICA GIGAS ROOT,,,False
197900043,스트렛치과립(팔미원엑스과립),PREPARED REHMANNIA ROOT,PREPARED REHMANNIA ROOT,,,False
197900044,삼황과립(삼황사심탕엑스과립),SAMHWANGSASIMTANG SOFT EXTRACT,SAMHWANGSASIMTANG SOFT EXTRACT,,,False
197900045,한풍갈근탕엑스과립,GALGEUNTANG SOFT EXTRACT,GALGEUNTANG SOFT EXTRACT,,,False
197900046,한풍이중탕엑스과립,AS SOFT EXTRACT,AS SOFT EXTRACT,,,False
197900047,데시텐과립(십전대보탕),GINSENG,GINSENG,,DB01404,True
197900048,맥그론과립(맥문동탕),MAEGMUNDONGTANG SOFT EXTRACT,MAEGMUNDONGTANG SOFT EXTRACT,,,False
197900066,유유알로푸리놀정,ALLOPURINOL,ALLOPURINOL,,DB00437,True
197900070,엠티엑스주(메토트렉세이트),METHOTREXATE,METHOTREXATE,,DB00563,True
197900095,록시스린정150밀리그람(록시트로마이신)[수출명:프록시맥스정],ROXITHROMYCIN,ROXITHROMYCIN,,DB00778,True
197900123,크리돌정100밀리그람(설린닥),SULINDAC,SULINDAC,,DB00605,True
197900134,토브라주80밀리그램(토브라마이신),TOBRAMYCIN,TOBRAMYCIN,,DB00684,True
197900145,유한메토트렉세이트정,METHOTREXATE,METHOTREXATE,,DB00563,True
197900151,제일리도카인주사액,LIDOCAINE HYDROCHLORIDE HYDRATE,LIDOCAINE HYDROCHLORIDE HYDRATE,,,False
197900157,페록살정(플루페남산)(수출용),FLUFENAMIC ACID,FLUFENAMIC ACID,,DB02266,True
197900171,후시딘연고(퓨시드산나트륨),SODIUM FUSIDATE,SODIUM FUSIDATE,,,False
197900176,알리코클로르헥시딘크림,CHLORHEXIDINE GLUCONATE SOLUTION,CHLORHEXIDINE GLUCONATE SOLUTION,,,False
197900202,"베토민정(수출명:베덱슬러,Bedexlor)(수출용)",BETAMETHASONE,BETAMETHASONE,,DB00443,True
197900217,에코라연고(에코나졸질산염),ECONAZOLE NITRATE,ECONAZOLE NITRATE,,DB01127,True
197900219,마스질정(클레마스틴푸마르산염),CLEMASTINE FUMARATE,CLEMASTINE FUMARATE,,DB00283,True
197900277,게보린정(수출명:돌로린정),ACETAMINOPHEN,ACETAMINOPHEN,,DB00316,True
197900279,대원인산베타메타손나트륨주사액,BETAMETHASONE SODIUM PHOSPHATE,BETAMETHASONE SODIUM PHOSPHATE,,,False
197900284,싸이메트정300밀리그람(시메티딘),CIMETIDINE,CIMETIDINE,,DB00501,True
197900304,한신소건중탕엑스과립,CINNAMOMI RAMULUS,CINNAMOMI RAMULUS,,,False
197900322,한신당귀사역가오수유생강탕엑스과립,ANGELICA GIGAS ROOT,ANGELICA GIGAS ROOT,,,False
197900325,한신소경활혈탕과립,ANGELICA GIGAS ROOT,ANGELICA GIGAS ROOT,,,False
197900331,한신방풍통성산엑스과립,ANGELICA GIGAS ROOT,ANGELICA GIGAS ROOT,,,False
197900332,한신백호가인삼탕엑스과립,ANEMARRHENA RHIZOME,ANEMARRHENA RHIZOME,,,False
197900378,신일베타메타손정,BETAMETHASONE,BETAMETHASONE,,DB00443,True
197900411,스파토민캡슐(디시클로민염산염),DICYCLOMINE HYDROCHLORIDE,DICYCLOMINE HYDROCHLORIDE,,DB00804,True
197900442,"휴온스리도카인염산염수화물-에피네프린주(1:100,000)[수출명:메디카인주(1:100,000),MEDICAINEINJ.2%(1:100,000),I.M2%,KWANGMYUNGLidocaineHCI·EpinephrineInj.(1:100,000),doton(1:100,000)]",LIDOCAINE HYDROCHLORIDE HYDRATE,LIDOCAINE HYDROCHLORIDE HYDRATE,,,False
197900443,휴온스리도카인염산염수화물주2%,LIDOCAINE HYDROCHLORIDE HYDRATE,LIDOCAINE HYDROCHLORIDE HYDRATE,,,False
197900526,한성산소(의료용),OXYGEN,OXYGEN,,DB09140,True
197900543,아티반정0.5밀리그람(로라제팜),LORAZEPAM,LORAZEPAM,,DB00186,True
197900544,아티반정1밀리그람(로라제팜),LORAZEPAM,LORAZEPAM,,DB00186,True
197900546,삼진디아제팜주,DIAZEPAM,DIAZEPAM,,DB00829,True
197900572,아시원과립(방풍통성산엑스과립),BANGPUNGTONGSUNGSAN SOFT EXTRACT,BANGPUNGTONGSUNGSAN SOFT EXTRACT,,,False
197900574,일동아목시실린수화물캡슐250밀리그램,AMOXICILLIN HYDRATE,AMOXICILLIN HYDRATE,,,False
197900575,슈다페드정(슈도에페드린염산염),PSEUDOEPHEDRINE HYDROCHLORIDE,PSEUDOEPHEDRINE HYDROCHLORIDE,,DB00852,True
197900577,"루카신주사750밀리그램(설박탐나트륨,암피실린나트륨)",AMPICILLIN SODIUM,AMPICILLIN SODIUM,,DB00415,True
197900578,루카신주사1.5그램(설박탐나트륨·암피실린나트륨),AMPICILLIN SODIUM,AMPICILLIN SODIUM,,DB00415,True
198000040,한풍저령탕엑스과립,POLYPORUS SCLEROTIUM,POLYPORUS SCLEROTIUM,,,False
198000042,한풍자운고,LITHOSPERMUM ROOT,LITHOSPERMUM ROOT,,,False
198000044,반후과립(반하후박탕엑스과립),PINELLIA TUBER,PINELLIA TUBER,,,False
198000045,한풍당귀작약산엑스과립,DANGGWIJAKYAKSAN SOFT EXTRACT,DANGGWIJAKYAKSAN SOFT EXTRACT,,,False
198000046,듀루과립(평위산),ATRACTYLODES RHIZOME,ATRACTYLODES RHIZOME,,,False
198000047,엘시온과립(대시호탕 엑스과립),DAESIHOTANG SOFT EXTRACT,DAESIHOTANG SOFT EXTRACT,,,False
198000054,리포덱스정300밀리그람(리팜피신),RIFAMPICIN,RIFAMPICIN,,DB01045,True
198000058,디페인정(디클로페낙나트륨),DICLOFENAC SODIUM,DICLOFENAC SODIUM,,DB00586,True
198000067,파세틴주(세폭시틴나트륨),CEFOXITIN SODIUM,CEFOXITIN SODIUM,,DB01331,True
198000070,세롤주,CONCENTRATED GLYCERIN,CONCENTRATED GLYCERIN,,,False
198000105,국제독시사이클린하이클레이트수화물캡슐100밀리그램,DOXYCYCLINE HYCLATE HYDRATE,DOXYCYCLINE HYCLATE HYDRATE,,,False
198000117,모니락시럽(락툴로오스농축물)(수출용),LACTULOSE CONCENTRATE SOLUTION,LACTULOSE CONCENTRATE SOLUTION,,,False
198000150,신화통경환,ZANTHOXYLUM PEEL,ZANTHOXYLUM PEEL,,,False
198000151,베라드정(배농산급탕),PONCIRUS IMMATURE FRUIT,PONCIRUS IMMATURE FRUIT,,,False
198000152,메마트엑스과립(소경활혈탕),ANGELICA GIGAS ROOT,ANGELICA GIGAS ROOT,,,False
198000154,모아비타주,L-LYSINE HYDROCHLORIDE,L-LYSINE HYDROCHLORIDE,,DB00123,True
198000158,곰실린캡슐(아목시실린수화물)(수출명:대웅아목시실린캡슐500밀리그램),AMOXICILLIN HYDRATE,AMOXICILLIN HYDRATE,,,False
198000160,대웅프리미돈정,PRIMIDONE,PRIMIDONE,,DB00794,True
198000168,포타딘연고(포비돈요오드),POVIDONE IODINE,POVIDONE IODINE,,,False
198000169,포리부틴드라이시럽(트리메부틴),TRIMEBUTINE,TRIMEBUTINE,,DB09089,True
198000170,포리부틴정(트리메부틴말레산염),TRIMEBUTINE MALEATE,TRIMEBUTINE MALEATE,,DB09089,True
198000206,트렌탈서방정400(펜톡시필린),PENTOXIFYLLINE,PENTOXIFYLLINE,,DB00806,True
198000228,새로겐타크림,BETAMETHASONE DIPROPIONATE,BETAMETHASONE DIPROPIONATE,,DB00443,True
198000304,뮤코론캡슐375밀리그램(카르보시스테인),CARBOCISTEINE,CARBOCISTEINE,,DB04339,True
198000350,한신형개연교탕엑스과립,ANGELICA GIGAS ROOT,ANGELICA GIGAS ROOT,,,False
198000358,한신마행감석탕엑스과립,EPHEDRA HERB,EPHEDRA HERB,,DB01364,True
198000371,한신보중익기탕엑스과립,GINSENG,GINSENG,,DB01404,True
198000373,한신소함흉탕엑스과립,PINELLIA TUBER,PINELLIA TUBER,,,False
198000374,한신대시호탕엑스과립,PEONY ROOT,PEONY ROOT,,,False
198000375,한신십미패독탕엑스과립,BUPLEURUM ROOT,BUPLEURUM ROOT,,,False
198000377,한신사역산엑스과립,PONCIRUS IMMATURE FRUIT,PONCIRUS IMMATURE FRUIT,,,False
198000440,오로페롤연질캡슐100밀리그램(토코페롤아세테이트),TOCOPHEROL ACETATE,TOCOPHEROL ACETATE,,DB14003,True
198000453,"에코론크림(에코나졸,트리암시놀론아세토니드)",TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,,DB00620,True
198000484,에코암시론크림,ECONAZOLE NITRATE,ECONAZOLE NITRATE,,DB01127,True
198000571,키디산(소건중탕엑스)(수출명:Kimax Powder)(수출용),CINNAMOMI RAMULUS,CINNAMOMI RAMULUS,,,False
198000572,베노라제정(배농산급탕건조엑스),BAENONGSANGEUBTANG DRIED EXTRACT,BAENONGSANGEUBTANG DRIED EXTRACT,,,False
198000620,석전아산화질소,NITROUS OXIDE,NITROUS OXIDE,,DB06690,True
198100012,헤르벤정(딜티아젬염산염),DILTIAZEM HYDROCHLORIDE,DILTIAZEM HYDROCHLORIDE,,DB00343,True
198100015,베자립정(베자피브레이트),BEZAFIBRATE,BEZAFIBRATE,,DB01393,True
198100022,엔딕스크림,ECONAZOLE NITRATE,ECONAZOLE NITRATE,,DB01127,True
198100026,실크론지크림,BETAMETHASONE DIPROPIONATE,BETAMETHASONE DIPROPIONATE,,DB00443,True
198100080,유데노론주사(트리암시놀론아세토니드),TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,,DB00620,True
198100081,트리세프캡슐(세프라딘수화물),CEFRADINE HYDRATE,CEFRADINE HYDRATE,,,False
198100091,테프라정40밀리그램(프로프라놀롤염산염),PROPRANOLOL HYDROCHLORIDE,PROPRANOLOL HYDROCHLORIDE,,DB00571,True
198100103,아미로정(염산아미로라이드),AMILORIDE HYDROCHLORIDE,AMILORIDE HYDROCHLORIDE,,DB00594,True
198100119,우루사정100밀리그램(우르소데옥시콜산),URSODEOXYCHOLIC ACID,URSODEOXYCHOLIC ACID,,DB01586,True
198100123,대웅세파록실캡슐(세파드록실수화물),CEFADROXIL HYDRATE,CEFADROXIL HYDRATE,,,False
198100126,베타록정(메토프롤롤타르타르산염),METOPROLOL TARTRATE,METOPROLOL TARTRATE,,DB00264,True
198100130,"유한2%염산리도카인.에피네프린주사(1:100000)[군납명:염산리도카인2%에리네프린주사(1:100,000)][수출명:에피카인주사(1:100,000)]",LIDOCAINE HYDROCHLORIDE HYDRATE,LIDOCAINE HYDROCHLORIDE HYDRATE,,,False
198100131,트리돌주50밀리그램(트라마돌염산염),TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE,,DB00193,True
198100135,"제일2%리도카인염산염에피네프린주사(1:100,000)(수출용)",LIDOCAINE HYDROCHLORIDE HYDRATE,LIDOCAINE HYDROCHLORIDE HYDRATE,,,False
198100198,크라포란주사0.5그람(세포탁심나트륨),CEFOTAXIME SODIUM,CEFOTAXIME SODIUM,,DB00493,True
198100199,크라포란주사1.0그람(세포탁심나트륨),CEFOTAXIME SODIUM,CEFOTAXIME SODIUM,,DB00493,True
198100221,토비콤캅셀(수출용),CHOLINE TARTRATE,CHOLINE TARTRATE,,DB00122,True
198100222,에코나팬크림,ECONAZOLE NITRATE,ECONAZOLE NITRATE,,DB01127,True
198100234,제이알히드로코르티손연고,HYDROCORTISONE,HYDROCORTISONE,,DB00741,True
198100242,보령듀리세프캡슐500밀리그램(세파드록실수화물),CEFADROXIL HYDRATE,CEFADROXIL HYDRATE,,,False
198100252,에피덤연고(수출용),ECONAZOLE NITRATE,ECONAZOLE NITRATE,,DB01127,True
198100257,페리돌정1.5밀리그램(할로페리돌),HALOPERIDOL,HALOPERIDOL,,DB00502,True
198100261,메디카리소짐염산염정90밀리그램(수출용),LYSOZYME HYDROCHLORIDE,LYSOZYME HYDROCHLORIDE,,,False
198100280,도모호론크림(클로베타솔프로피오네이트),CLOBETASOL PROPIONATE,CLOBETASOL PROPIONATE,,DB01013,True
198100305,삼진페니토인나트륨주사100밀리그램,PHENYTOIN SODIUM,PHENYTOIN SODIUM,,DB00252,True
198100341,유로세프캡슐500밀리그램(세파드록실수화물),CEFADROXIL HYDRATE,CEFADROXIL HYDRATE,,,False
198100428,스파부틴정100밀리그램(트리메부틴말레산염),TRIMEBUTINE MALEATE,TRIMEBUTINE MALEATE,,DB09089,True
198100609,녹십자제놀카타플라스마,METHYL SALICYLATE,METHYL SALICYLATE,,DB09543,True
198100651,페니톤주(페니토인나트륨)(수출용),PHENYTOIN SODIUM,PHENYTOIN SODIUM,,DB00252,True
198100655,삼양아트로핀주사제,ATROPINE,ATROPINE,,DB00572,True
198100670,경북의료용산소,OXYGEN,OXYGEN,,DB09140,True
198100690,린데코리아의료용산소,OXYGEN,OXYGEN,,DB09140,True
198100697,리버티정10밀리그램(클로르디아제폭시드염산염),CHLORDIAZEPOXIDE HYDROCHLORIDE,CHLORDIAZEPOXIDE HYDROCHLORIDE,,DB00475,True
198100698,센틸정10밀리그람(클로바잠),CLOBAZAM,CLOBAZAM,,DB00349,True
198100700,현대테놀민정(아테놀롤),ATENOLOL,ATENOLOL,,DB00335,True
198100711,센틸정5밀리그람(클로바잠),CLOBAZAM,CLOBAZAM,,DB00349,True
198200006,폴리바마이신연고(수출용),BACITRACIN,BACITRACIN,,DB00626,True
198200011,신풍겐타마이신황산염크림,GENTAMICIN SULFATE,GENTAMICIN SULFATE,,DB00798,True
198200012,안타손크림(수출용),GENTAMICIN SULFATE,GENTAMICIN SULFATE,,DB00798,True
198200030,탁소음과립(탁리소독음),GINSENG,GINSENG,,DB01404,True
198200039,시이간과립(시호청간탕),SIHOCHEONGGANTANG SOFT EXTRACT,SIHOCHEONGGANTANG SOFT EXTRACT,,,False
198200044,세라도란정주1그램(세포티암염산염),CEFOTIAM HYDROCHLORIDE·DRIED SODIUM CARBONATE,CEFOTIAM HYDROCHLORIDE·DRIED SODIUM CARBONATE,,,False
198200048,리포덱스정600밀리그람(리팜피신)/종근당리팜피신정600밀리그람(수출용),RIFAMPICIN,RIFAMPICIN,,DB01045,True
198200049,리포덱스정450밀리그람(리팜피신)/종근당리팜피신정450밀리그람(수출용),RIFAMPICIN,RIFAMPICIN,,DB01045,True
198200053,푸카인0.5%주사(부피바카인염산염일수화물),BUPIVACAINE HYDROCHLORIDE HYDRATE,BUPIVACAINE HYDROCHLORIDE HYDRATE,,,False
198200056,마토크주(메토카르바몰),METHOCARBAMOL,METHOCARBAMOL,,DB00423,True
198200057,알레크롬점안액(크로모글리크산나트륨),SODIUM CROMOGLICATE,SODIUM CROMOGLICATE,,,False
198200066,릴렉시아정(클로르페네신카르바메이트),CHLORPHENESIN CARBAMATE,CHLORPHENESIN CARBAMATE,,,False
198200072,라보파주(리토드린염산염)(수출명:Yutoparinj.),RITODRINE HYDROCHLORIDE,RITODRINE HYDROCHLORIDE,,DB00867,True
198200102,바네포연고,BACITRACIN,BACITRACIN,,DB00626,True
198200117,트리티코정50밀리그람(트라조돈염산염),TRAZODONE HYDROCHLORIDE,TRAZODONE HYDROCHLORIDE,,DB00656,True
198200118,트리티코정25밀리그람(트라조돈염산염),TRAZODONE HYDROCHLORIDE,TRAZODONE HYDROCHLORIDE,,DB00656,True
198200120,타라부틴정(트리메부틴말레산염)(수출명:뉴트리소젠정),TRIMEBUTINE MALEATE,TRIMEBUTINE MALEATE,,DB09089,True
198200139,탐세톤40주(트리암시놀론아세토니드),TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,,DB00620,True
198200182,제일제약아스코르브산주사액5%,ASCORBIC ACID,ASCORBIC ACID,,DB00126,True
198200255,아믹탐주사액250밀리그램(아미카신황산염)(수출명:Amikin),AMIKACIN SULFATE,AMIKACIN SULFATE,,DB00479,True
198200300,보령듀리세프건조시럽250밀리그램/5밀리리터(세파드록실수화물),CEFADROXIL HYDRATE,CEFADROXIL HYDRATE,,,False
198200301,보령듀리세프건조시럽125밀리그램/5밀리리터 (세파드록실수화물),CEFADROXIL HYDRATE,CEFADROXIL HYDRATE,,,False
198200323,페리돌정5밀리그램(할로페리돌),HALOPERIDOL,HALOPERIDOL,,DB00502,True
198200325,환인이미프라민염산염정25밀리그램,IMIPRAMINE HYDROCHLORIDE,IMIPRAMINE HYDROCHLORIDE,,DB00458,True
198200353,캡시쿰프라스타(수출용)(수출명: 별첨),DL-CAMPHOR,DL-CAMPHOR,,DB01744,True
198200406,삼진날록손염산염주사,NALOXONE HYDROCHLORIDE,NALOXONE HYDROCHLORIDE,,DB01183,True
198200450,한신복령오미자탕엑스과립,PORIA,PORIA,,,False
198200457,한신오령산엑스과립,ALISMA RHIZOME,ALISMA RHIZOME,,,False
198200459,한신향사육군자탕엑스과립,CYPERUS RHIZOME,CYPERUS RHIZOME,,,False
198200463,한신당귀작약산엑스과립,ANGELICA GIGAS ROOT,ANGELICA GIGAS ROOT,,,False
198200467,한신가미소요산엑스과립,ANGELICA GIGAS ROOT,ANGELICA GIGAS ROOT,,,False
198200469,한신삼소음엑스과립,PORIA,PORIA,,,False
198200470,한신반하후과립(사칠탕),PINELLIA TUBER,PINELLIA TUBER,,,False
198200504,"베부틴정(트리메부틴말레산염)(수출용)(수출명:영일트리메부틴정,TRISPASMTab)",TRIMEBUTINE MALEATE,TRIMEBUTINE MALEATE,,DB09089,True
198200559,하나디클로페낙나트륨정(수출용),DICLOFENAC SODIUM,DICLOFENAC SODIUM,,DB00586,True
198200689,리나치올시럽5%(카르보시스테인)(수출명:HyundiolSyrup5%),CARBOCISTEINE,CARBOCISTEINE,,DB04339,True
198200693,명문모비눌주사1밀리리터(글리코피롤레이트),GLYCOPYRROLATE,GLYCOPYRROLATE,,,False
198200707,오페릴50서방정(오르페나드린시트르산염50밀리그램),ORPHENADRINE CITRATE,ORPHENADRINE CITRATE,,DB01173,True
198200799,바스포연고,BACITRACIN,BACITRACIN,,DB00626,True
198200869,한림프로타민황산염주사액,PROTAMINE SULFATE,PROTAMINE SULFATE,,DB09141,True
198200870,한림헤파린나트륨주,HEPARIN SODIUM,HEPARIN SODIUM,,DB01109,True
198200871,트로핀주사200밀리그람(염산도파민),DOPAMINE HYDROCHLORIDE,DOPAMINE HYDROCHLORIDE,,DB00988,True
198200921,호남의료용산소,OXYGEN,OXYGEN,,DB09140,True
198200943,아티반주사(로라제팜),LORAZEPAM,LORAZEPAM,,DB00186,True
198200945,형개롱과립(형개연교탕),HYEONGGAEYEONGYOTANG SOFT EXTRACT,HYEONGGAEYEONGYOTANG SOFT EXTRACT,,,False
198200958,바이라미드캡슐100mg(리바비린),RIBAVIRIN,RIBAVIRIN,,DB00811,True
198200968,아주의료용산소,OXYGEN,OXYGEN,,DB09140,True
198300002,디스토시드정(프라지콴텔)군납명:프라지콴텔정,PRAZIQUANTEL,PRAZIQUANTEL,,DB01058,True
198300006,트리암주(트리암시놀론아세토니드)(수출명:AMTOCORT Injection),TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE,,DB00620,True
198300022,프론크논과립(배농산급탕),BAENONGSANGEUBTANG SOFT EXTRACT (4→1),BAENONGSANGEUBTANG SOFT EXTRACT,,,False
198300041,한풍청폐탕엑스과립,CHEONGPYE-TANG SOFT EXTRACTS(8.80→1),CHEONGPYE-TANG SOFT EXTRACTS,,,False
198300042,한풍곽향정기산엑스과립,ATRACTYLODES RHIZOME WHITE,ATRACTYLODES RHIZOME WHITE,,,False
198300044,한풍갈근탕가천궁신이엑스과립,GALGEUNTANGGACHEONGUNGSINI SOFT EXTRACTS,GALGEUNTANGGACHEONGUNGSINI SOFT EXTRACTS,,,False
198300045,계령과립(계지복령환),GYEJIBOKRYEONGHWAN PILL SOFT EXTRACT,GYEJIBOKRYEONGHWAN PILL SOFT EXTRACT,,,False
198300064,아나프록스정(나프록센나트륨),NAPROXEN SODIUM,NAPROXEN SODIUM,,DB00788,True
198300065,종근당아목시실린캡슐500밀리그램,AMOXICILLIN HYDRATE,AMOXICILLIN HYDRATE,,,False
198300066,"종근당세파졸린주1그램(세파졸린나트륨)(수출명:씨졸주1그램,라세나졸린주1그램,오리안트주1그램)",CEFAZOLIN SODIUM,CEFAZOLIN SODIUM,,DB01327,True
